video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
Dvz20hLJ15I,UCupvZG-5ko_eiXAupbDfxWw,coronavirus factcheck separating fear from facts,CNN,News & Politics,none,490181,4298,0,1600,2020-03-14T12:58:43Z,"latest News,Happening Now,CNN",PT4M55S,hd,False,https://i.ytimg.com/vi/Dvz20hLJ15I/default.jpg,https://www.youtube.com/watch?v=Dvz20hLJ15I
3AzIgAa0Cm8,UCupvZG-5ko_eiXAupbDfxWw,gupta the truth about using chloroquine to fight coronavirus pandemic,CNN,News & Politics,none,783910,5584,0,4494,2020-03-24T03:55:00Z,"latest News,Happening Now,CNN,world news,coronavirus,sanjay gupta,anderson cooper",PT5M22S,hd,True,https://i.ytimg.com/vi/3AzIgAa0Cm8/default.jpg,https://www.youtube.com/watch?v=3AzIgAa0Cm8
SdqlNNAEju0,UCupvZG-5ko_eiXAupbDfxWw,fauci announces good news about coronavirus drug,CNN,News & Politics,none,1417737,8449,0,4900,2020-04-29T21:22:51Z,"latest News,Happening Now,CNN,President Trump,US News,World News,Your Health,Jake Tapper",PT10M24S,hd,True,https://i.ytimg.com/vi/SdqlNNAEju0/default.jpg,https://www.youtube.com/watch?v=SdqlNNAEju0
yMTTZiY1ppg,UCupvZG-5ko_eiXAupbDfxWw,how cows could by key to combatting coronavirus,CNN,News & Politics,none,163695,1422,0,1075,2020-05-15T14:41:39Z,"latest News,Happening Now,CNN,Elizabeth Cohen,Health,New Day",PT2M23S,sd,False,https://i.ytimg.com/vi/yMTTZiY1ppg/default.jpg,https://www.youtube.com/watch?v=yMTTZiY1ppg
63M9ZQd2B7M,UCupvZG-5ko_eiXAupbDfxWw,coronavirus expert says he has second thoughts about flying,CNN,News & Politics,none,922299,7533,0,2997,2020-03-13T07:21:48Z,"latest News,Happening Now,CNN,coronavirus,anthony fauci,cnn town hall,health,medical,us news,anderson cooper,sanjay gupta",PT9M34S,hd,True,https://i.ytimg.com/vi/63M9ZQd2B7M/default.jpg,https://www.youtube.com/watch?v=63M9ZQd2B7M
girPw3j5OJs,UCupvZG-5ko_eiXAupbDfxWw,new study raises question can coronavirus spread through sex,CNN,News & Politics,none,299681,1379,0,1539,2020-05-09T00:14:02Z,"latest News,Happening Now,CNN",PT3M33S,sd,False,https://i.ytimg.com/vi/girPw3j5OJs/default.jpg,https://www.youtube.com/watch?v=girPw3j5OJs
OV1Vuv9zfzI,UCupvZG-5ko_eiXAupbDfxWw,tips to stay safe during the coronavirus pandemic,CNN,News & Politics,none,127009,1254,0,362,2020-04-03T22:08:12Z,"latest News,Happening Now,CNN",PT4M38S,hd,False,https://i.ytimg.com/vi/OV1Vuv9zfzI/default.jpg,https://www.youtube.com/watch?v=OV1Vuv9zfzI
V2VOMkIDm2k,UCupvZG-5ko_eiXAupbDfxWw,what coronavirus could teach us about the climate crisis,CNN,News & Politics,none,66188,1080,0,580,2020-05-14T02:30:02Z,"latest News,Happening Now,CNN,bill weir,climate change,us news,covid-19,coronavirus,climate crisis,jskj",PT3M19S,hd,False,https://i.ytimg.com/vi/V2VOMkIDm2k/default.jpg,https://www.youtube.com/watch?v=V2VOMkIDm2k
GHe5fv6dR4w,UCupvZG-5ko_eiXAupbDfxWw,global coronavirus cases have surpassed  million,CNN,News & Politics,none,57073,642,0,920,2020-10-20T10:51:29Z,"latest News,Happening Now,CNN",PT8M22S,hd,False,https://i.ytimg.com/vi/GHe5fv6dR4w/default.jpg,https://www.youtube.com/watch?v=GHe5fv6dR4w
oTL8tnKlHCY,UCupvZG-5ko_eiXAupbDfxWw,chris cuomo shares chest xrays after coronavirus diagnosis,CNN,News & Politics,none,2882724,26509,0,7922,2020-04-07T02:13:11Z,"latest News,Happening Now,CNN,cuomo prime time,cuomo,chris cuomo,medial news,us news",PT10M4S,hd,False,https://i.ytimg.com/vi/oTL8tnKlHCY/default.jpg,https://www.youtube.com/watch?v=oTL8tnKlHCY
DuTy8aHiIjU,UCupvZG-5ko_eiXAupbDfxWw,doctor ultrasounds his lungs as his coronavirus progresses,CNN,News & Politics,none,181234,1724,0,656,2020-03-13T14:37:12Z,"latest News,Happening Now,CNN",PT3M43S,hd,False,https://i.ytimg.com/vi/DuTy8aHiIjU/default.jpg,https://www.youtube.com/watch?v=DuTy8aHiIjU
7cOExWfYqr0,UCupvZG-5ko_eiXAupbDfxWw,doctor ultrasounds his lungs as his coronavirus progresses,CNN,News & Politics,none,542699,4449,0,1071,2020-03-13T18:48:41Z,"latest News,Happening Now,CNN",PT4M34S,hd,True,https://i.ytimg.com/vi/7cOExWfYqr0/default.jpg,https://www.youtube.com/watch?v=7cOExWfYqr0
tEPh2mGAnjk,UCupvZG-5ko_eiXAupbDfxWw,coronavirus survivor describes his battle with delirium my brain kept on looping,CNN,News & Politics,none,283055,2909,0,823,2020-04-15T16:25:29Z,"latest News,Happening Now,CNN,coronavirus,delirium,icu,nurse,pandemic,covid-19",PT7M51S,hd,False,https://i.ytimg.com/vi/tEPh2mGAnjk/default.jpg,https://www.youtube.com/watch?v=tEPh2mGAnjk
nt06wMyE1zU,UCupvZG-5ko_eiXAupbDfxWw,dl hughley opens up about coronavirus battle,CNN,News & Politics,none,607549,6186,0,1856,2020-07-03T14:37:22Z,"latest News,Happening Now,CNN,D.L. Hughley,John Berman,new day,coronavirus",PT6M42S,hd,False,https://i.ytimg.com/vi/nt06wMyE1zU/default.jpg,https://www.youtube.com/watch?v=nt06wMyE1zU
_O0IbLsZ3wA,UCupvZG-5ko_eiXAupbDfxWw,worried about the coronavirus see this patients advice,CNN,News & Politics,none,810402,5402,0,2352,2020-03-07T19:43:12Z,"latest News,Happening Now,CNN,Coronavirus,Christi Paul,Amara Walker",PT5M8S,hd,False,https://i.ytimg.com/vi/_O0IbLsZ3wA/default.jpg,https://www.youtube.com/watch?v=_O0IbLsZ3wA
Wbk8ZrfU3EM,UCupvZG-5ko_eiXAupbDfxWw,tom hanks and rita wilson test positive for coronavirus,CNN,News & Politics,none,618653,5521,0,3344,2020-03-12T02:58:53Z,"latest News,Happening Now,CNN,us news,entertainment",PT8M49S,hd,False,https://i.ytimg.com/vi/Wbk8ZrfU3EM/default.jpg,https://www.youtube.com/watch?v=Wbk8ZrfU3EM
krPe-n5r9CE,UCupvZG-5ko_eiXAupbDfxWw,promising early results from coronavirus vaccine trial,CNN,News & Politics,none,786842,5663,0,2758,2020-05-18T20:48:08Z,"latest News,Happening Now,CNN,health,covid-19,coronavirus,moderna,sanjay gupta,lead,jake tapper",PT8M4S,hd,False,https://i.ytimg.com/vi/krPe-n5r9CE/default.jpg,https://www.youtube.com/watch?v=krPe-n5r9CE
nORRqnxPDcQ,UCupvZG-5ko_eiXAupbDfxWw,he tested positive for coronavirus  hear how he feels now,CNN,News & Politics,none,420613,3797,0,1480,2020-03-06T05:52:23Z,"latest News,Happening Now,CNN,coronavirus,health,world,sanjay gupta,anderson cooper,cnn town hall",PT6M21S,hd,True,https://i.ytimg.com/vi/nORRqnxPDcQ/default.jpg,https://www.youtube.com/watch?v=nORRqnxPDcQ
3ULfFDzO8ok,UCupvZG-5ko_eiXAupbDfxWw,homegrown coronavirus variants what you need to know,CNN,News & Politics,none,42690,586,0,464,2021-02-15T14:32:42Z,"latest News,Happening Now,CNN,health,medical news,elizabeth cohen,us news,coronavirus,covid-19",PT3M17S,hd,False,https://i.ytimg.com/vi/3ULfFDzO8ok/default.jpg,https://www.youtube.com/watch?v=3ULfFDzO8ok
4oXMM2L88W4,UCupvZG-5ko_eiXAupbDfxWw,us setting records as covid cases soar,CNN,News & Politics,none,888493,7697,0,4619,2020-07-05T13:06:41Z,"latest News,Happening Now,CNN,US News,Coronavirus,Cases,States,Florida,Texas,Arizona,Phil Mattingly,Inside Politics",PT8M38S,hd,False,https://i.ytimg.com/vi/4oXMM2L88W4/default.jpg,https://www.youtube.com/watch?v=4oXMM2L88W4
CuRuIzUTrnk,UCupvZG-5ko_eiXAupbDfxWw,richard quest reveals positive coronavirus test during his show,CNN,News & Politics,none,114200,1012,0,488,2020-04-20T22:21:10Z,"latest News,Happening Now,CNN,Richard Quest,Business,coronavirus,cnni",PT1M31S,hd,False,https://i.ytimg.com/vi/CuRuIzUTrnk/default.jpg,https://www.youtube.com/watch?v=CuRuIzUTrnk
szfnKmsCZ5g,UCupvZG-5ko_eiXAupbDfxWw,he lost both parents to coronavirus hear his story,CNN,News & Politics,none,325961,3644,0,1881,2020-07-24T21:23:51Z,"latest News,Happening Now,CNN,Brooke Baldwin,newsroom,coronavirus",PT10M37S,hd,False,https://i.ytimg.com/vi/szfnKmsCZ5g/default.jpg,https://www.youtube.com/watch?v=szfnKmsCZ5g
z53kXE5dRHk,UCupvZG-5ko_eiXAupbDfxWw,trump announces tougher coronavirus guidelines,CNN,News & Politics,none,1417967,9731,0,7491,2020-03-16T21:07:38Z,"latest News,Happening Now,CNN",PT8M33S,hd,True,https://i.ytimg.com/vi/z53kXE5dRHk/default.jpg,https://www.youtube.com/watch?v=z53kXE5dRHk
l9FtHFAjDFM,UCupvZG-5ko_eiXAupbDfxWw,dr sanjay gupta takes coronavirus antibody test,CNN,News & Politics,none,237809,2146,0,752,2020-04-21T22:44:59Z,"latest News,Happening Now,CNN,Sanjay Gupta,Antibody testing,health,coronavirus",PT10M40S,hd,False,https://i.ytimg.com/vi/l9FtHFAjDFM/default.jpg,https://www.youtube.com/watch?v=l9FtHFAjDFM
ZtkSYY9Z2fE,UCupvZG-5ko_eiXAupbDfxWw,wuhan coronavirus kills doctor who warned of outbreak,CNN,News & Politics,none,1772695,16430,0,5033,2020-02-07T08:18:15Z,"latest News,Happening Now,CNN,wuhan,china,coronavirus,david culver,world,Li Wenliang,cnn newsroom,john vause",PT7M9S,hd,True,https://i.ytimg.com/vi/ZtkSYY9Z2fE/default.jpg,https://www.youtube.com/watch?v=ZtkSYY9Z2fE
A71lfXrQlxU,UCupvZG-5ko_eiXAupbDfxWw,bill gates makes a prediction about when coronavirus cases will peak,CNN,News & Politics,none,12481393,106324,0,64290,2020-03-27T03:52:55Z,"latest News,Happening Now,CNN",PT10M52S,hd,False,https://i.ytimg.com/vi/A71lfXrQlxU/default.jpg,https://www.youtube.com/watch?v=A71lfXrQlxU
CEFo5skGRSI,UCupvZG-5ko_eiXAupbDfxWw,coronavirus kills  in washington state,CNN,News & Politics,none,810808,5728,0,4413,2020-03-03T06:23:28Z,"latest News,Happening Now,CNN,nick watt,coronavirus",PT10M32S,hd,False,https://i.ytimg.com/vi/CEFo5skGRSI/default.jpg,https://www.youtube.com/watch?v=CEFo5skGRSI
RSthtmix0zw,UCupvZG-5ko_eiXAupbDfxWw,fauci this has been my lowest point during covid pandemic,CNN,News & Politics,none,616759,4771,0,6528,2021-02-23T15:26:58Z,"latest News,Happening Now,CNN,fauci,us news,health news,medical news,anthony fauci,new day,alysin camerota",PT10M36S,hd,False,https://i.ytimg.com/vi/RSthtmix0zw/default.jpg,https://www.youtube.com/watch?v=RSthtmix0zw
XfbvLn3DgV8,UCupvZG-5ko_eiXAupbDfxWw,trump criticizes china for their coronavirus response heres what we know,CNN,News & Politics,none,1016178,6742,0,8013,2020-04-17T19:41:18Z,"latest News,Happening Now,CNN",PT8M12S,hd,False,https://i.ytimg.com/vi/XfbvLn3DgV8/default.jpg,https://www.youtube.com/watch?v=XfbvLn3DgV8
eEUqCxP5Lvc,UCupvZG-5ko_eiXAupbDfxWw,coronavirus whistleblower doctor is online hero in china,CNN,News & Politics,none,3603211,34278,0,6649,2020-02-04T15:26:54Z,"latest News,Happening Now,CNN,cnni,coronavirus,china,wuhan",PT2M57S,hd,False,https://i.ytimg.com/vi/eEUqCxP5Lvc/default.jpg,https://www.youtube.com/watch?v=eEUqCxP5Lvc
rgpSC__Nxso,UCupvZG-5ko_eiXAupbDfxWw,go inside a nyc hospital on the front lines of the coronavirus outbreak,CNN,News & Politics,none,921601,5807,0,2663,2020-03-30T11:18:23Z,"latest News,Happening Now,CNN,covid-19,coronavirus,pandemic,nyc,ventilators,new york,quarantine,hospital",PT10M20S,hd,False,https://i.ytimg.com/vi/rgpSC__Nxso/default.jpg,https://www.youtube.com/watch?v=rgpSC__Nxso
91CBoU0GqBM,UCupvZG-5ko_eiXAupbDfxWw,doctors warn coronavirus spreads more easily than first thought,CNN,News & Politics,none,329579,3303,0,1755,2020-07-06T15:05:46Z,"latest News,Happening Now,CNN,Elizabeth Cohen,newsroom,coronavirus,pandemic",PT4M57S,hd,False,https://i.ytimg.com/vi/91CBoU0GqBM/default.jpg,https://www.youtube.com/watch?v=91CBoU0GqBM
yvW6juGxZQE,UCupvZG-5ko_eiXAupbDfxWw,cuomo extends new york coronavirus shutdown,CNN,News & Politics,none,307142,3916,0,1757,2020-04-16T20:04:47Z,"latest News,Happening Now,CNN,US News,President Trump",PT10M45S,hd,True,https://i.ytimg.com/vi/yvW6juGxZQE/default.jpg,https://www.youtube.com/watch?v=yvW6juGxZQE
ibCuZkan4JM,UCupvZG-5ko_eiXAupbDfxWw,dr anthony fauci this is a critical time in coronavirus pandemic,CNN,News & Politics,none,780318,7241,0,2710,2020-03-31T15:02:16Z,"latest News,Happening Now,CNN",PT9M35S,hd,False,https://i.ytimg.com/vi/ibCuZkan4JM/default.jpg,https://www.youtube.com/watch?v=ibCuZkan4JM
r0ForQ9kzzY,UCupvZG-5ko_eiXAupbDfxWw,us adds more than k coronavirus infections in just  weeks,CNN,News & Politics,none,445964,4556,0,2072,2020-07-22T15:49:51Z,"latest News,Happening Now,CNN,magic wall,john king,coronavirus,covid-19,pandemic",PT9M3S,hd,False,https://i.ytimg.com/vi/r0ForQ9kzzY/default.jpg,https://www.youtube.com/watch?v=r0ForQ9kzzY
R2ZETF515Ec,UCupvZG-5ko_eiXAupbDfxWw,bill gates heres when we could expect a coronavirus vaccine,CNN,News & Politics,none,1491761,8830,0,17124,2020-04-27T16:43:13Z,"latest News,Happening Now,CNN,bill gates,microsoft,vaccine,coronavirus,covid-19,pandemic",PT5M45S,hd,False,https://i.ytimg.com/vi/R2ZETF515Ec/default.jpg,https://www.youtube.com/watch?v=R2ZETF515Ec
2_o1hvFnteI,UCupvZG-5ko_eiXAupbDfxWw,new us coronavirus cases origin is unknown cdc says,CNN,News & Politics,none,566547,3942,0,4176,2020-02-27T05:04:33Z,"latest News,Happening Now,CNN,health,world,coronavirus,california,community spread,sanjay gupta,cuomo,cuomo prime time",PT10M52S,hd,False,https://i.ytimg.com/vi/2_o1hvFnteI/default.jpg,https://www.youtube.com/watch?v=2_o1hvFnteI
sXpIrDGXeTg,UCupvZG-5ko_eiXAupbDfxWw,how to cope with anxiety and stress linked to coronavirus pandemic,CNN,News & Politics,none,128135,1502,0,827,2020-03-20T07:08:06Z,"latest News,Happening Now,CNN",PT7M11S,hd,False,https://i.ytimg.com/vi/sXpIrDGXeTg/default.jpg,https://www.youtube.com/watch?v=sXpIrDGXeTg
A_rMCaYkk68,UCupvZG-5ko_eiXAupbDfxWw,us sets alarming new coronavirus record,CNN,News & Politics,none,931017,7799,0,7685,2020-07-02T21:09:41Z,"latest News,Happening Now,CNN,US News,Politics,President Trump,World News",PT10M58S,hd,True,https://i.ytimg.com/vi/A_rMCaYkk68/default.jpg,https://www.youtube.com/watch?v=A_rMCaYkk68
rXzD2XZFwQY,UCupvZG-5ko_eiXAupbDfxWw,conspiracy theorists said she started the coronavirus pandemic now shes afraid for her life,CNN,News & Politics,none,1148606,6615,0,7083,2020-04-27T12:45:04Z,"latest News,Happening Now,CNN,coronavirus,pandemic,covid-19,patient zero,conspiracy",PT4M52S,hd,False,https://i.ytimg.com/vi/rXzD2XZFwQY/default.jpg,https://www.youtube.com/watch?v=rXzD2XZFwQY
5RunFCEZh_4,UCupvZG-5ko_eiXAupbDfxWw,three promising signs in fight against coronavirus,CNN,News & Politics,none,69438,720,0,676,2021-02-25T00:24:36Z,"latest News,Happening Now,CNN,jake tapper,the lead,dr sanjay gupta,your health,health,coronavirus,covid 19,amara walker",PT10M13S,hd,False,https://i.ytimg.com/vi/5RunFCEZh_4/default.jpg,https://www.youtube.com/watch?v=5RunFCEZh_4
zzLmzHOiYcE,UCupvZG-5ko_eiXAupbDfxWw,dr gupta us in the middle of a coronavirus storm,CNN,News & Politics,none,347774,3877,0,1660,2020-06-24T16:23:13Z,"latest News,Happening Now,CNN",PT10M54S,hd,False,https://i.ytimg.com/vi/zzLmzHOiYcE/default.jpg,https://www.youtube.com/watch?v=zzLmzHOiYcE
v_vDjR5zBDk,UCupvZG-5ko_eiXAupbDfxWw,unprecedented restrictions in italy over coronavirus outbreak,CNN,News & Politics,none,292645,1971,0,1121,2020-03-10T07:34:11Z,"latest News,Happening Now,CNN,world news,international,ben wedeman,italy,coronavirus,bologna",PT8M18S,hd,True,https://i.ytimg.com/vi/v_vDjR5zBDk/default.jpg,https://www.youtube.com/watch?v=v_vDjR5zBDk
ogjaqVvk4JI,UCupvZG-5ko_eiXAupbDfxWw, states see an increase in new coronavirus cases,CNN,News & Politics,none,279252,3011,0,1950,2020-10-07T16:03:11Z,"latest News,Happening Now,CNN,John King,Dr. Anthony Fauci,Dr. Tom Inglesby,Coronavirus",PT7M59S,hd,False,https://i.ytimg.com/vi/ogjaqVvk4JI/default.jpg,https://www.youtube.com/watch?v=ogjaqVvk4JI
ODQ6wnuDOXA,UCupvZG-5ko_eiXAupbDfxWw,chinese officials are turning their focus in fight against coronavirus,CNN,News & Politics,none,433121,2743,0,2254,2020-03-20T08:03:30Z,"latest News,Happening Now,CNN,david culver,china,coronavirus,CNNi,world news",PT8M33S,hd,False,https://i.ytimg.com/vi/ODQ6wnuDOXA/default.jpg,https://www.youtube.com/watch?v=ODQ6wnuDOXA
uRjiq4PSvvo,UCupvZG-5ko_eiXAupbDfxWw,brooke baldwin returns with message of hope after coronavirus fight,CNN,News & Politics,none,218361,3898,0,1372,2020-04-27T17:31:00Z,"latest News,Happening Now,CNN,brooke baldwin,must see moments,us news,newsroom,coronavirus",PT4M41S,hd,False,https://i.ytimg.com/vi/uRjiq4PSvvo/default.jpg,https://www.youtube.com/watch?v=uRjiq4PSvvo
qqCZC-gFA6A,UCupvZG-5ko_eiXAupbDfxWw,cnni food crisis worsens in cuba as coronavirus spikes,CNN,News & Politics,none,30085,309,0,338,2021-02-13T18:30:56Z,"latest News,Happening Now,CNN,world,cnn international,cnni,patrick oppmann,cuba",PT4M35S,sd,False,https://i.ytimg.com/vi/qqCZC-gFA6A/default.jpg,https://www.youtube.com/watch?v=qqCZC-gFA6A
mnq2cpm6dY8,UCupvZG-5ko_eiXAupbDfxWw,us overtakes italy in total coronavirus cases,CNN,News & Politics,none,516718,3086,0,2807,2020-03-26T23:46:01Z,"latest News,Happening Now,CNN",PT8M31S,hd,True,https://i.ytimg.com/vi/mnq2cpm6dY8/default.jpg,https://www.youtube.com/watch?v=mnq2cpm6dY8
RwUi63zcIBo,UCaXkIU1QidjPwiAYu6GcHjg,secrets to combating coronavirus stress  msnbc,MS NOW,News & Politics,none,68025,485,0,126,2020-03-31T01:09:59Z,"Society,Mental Health,Ari Melber,Coronavirus,The Beat with Ari Melber",PT8M58S,hd,True,https://i.ytimg.com/vi/RwUi63zcIBo/default.jpg,https://www.youtube.com/watch?v=RwUi63zcIBo
yevFE3500U4,UCaXkIU1QidjPwiAYu6GcHjg,how families can fight coronavirus as a unit  morning joe  msnbc,MS NOW,News & Politics,none,113589,695,0,221,2020-03-17T14:29:46Z,"News,Health,Donald Trump,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,breaking news,current events,US news,politics,politics news,political news,elections,morning joe full,morning joe live,coronavirus update,coronavirus us,illness,cdc,symptoms,sickness,COVID-19,pandemic,outbreak,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak",PT9M24S,hd,True,https://i.ytimg.com/vi/yevFE3500U4/default.jpg,https://www.youtube.com/watch?v=yevFE3500U4
cCYOqx8qho8,UCaXkIU1QidjPwiAYu6GcHjg,dr fauci assures a coronavirus vaccine will be a reality  msnbc,MS NOW,News & Politics,none,34563,476,0,210,2020-07-31T15:29:50Z,"Congress,Politics,Coronavirus,Coronavirus - Politics,MSNBC,NBC News,nbc,breaking news,us news,world news,current events,top stories,pop culture,political news,msnbc live,Dr. Fauci,Coronavirus Vaccine,Dr. Anthony Fauci,vaccine for HIV,House hearing,covid-19,covid-19 updates,covid-19 news,coronavirus pandemic,covid-19 vaccine,virus protection,coronavirus update,covid-19 outbreak,coronavirus news,coronavirus us,social distancing,fauci interview",PT2M50S,hd,True,https://i.ytimg.com/vi/cCYOqx8qho8/default.jpg,https://www.youtube.com/watch?v=cCYOqx8qho8
Sq_P-OjGZU0,UCaXkIU1QidjPwiAYu6GcHjg,top chef judge on restaurant apocalypse in wake of coronavirus pandemic  all in  msnbc,MS NOW,News & Politics,none,73073,503,0,206,2020-04-18T01:46:05Z,"Health,Economy,Small Businesses,Global Health,Jobs,Coronavirus,Coronavirus - Money,Coronavirus - Culture,All In With Chris Hayes,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,cdc,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT6M30S,hd,True,https://i.ytimg.com/vi/Sq_P-OjGZU0/default.jpg,https://www.youtube.com/watch?v=Sq_P-OjGZU0
af9eETMD_aA,UCaXkIU1QidjPwiAYu6GcHjg,identifying airborne transmission of the coronavirus  morning joe  msnbc,MS NOW,News & Politics,none,100408,1387,0,412,2020-05-28T13:33:00Z,"Health,Donald Trump,Best of last night,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,coronavirus,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,coronavirus symptoms,center for disease control,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT9M27S,hd,True,https://i.ytimg.com/vi/af9eETMD_aA/default.jpg,https://www.youtube.com/watch?v=af9eETMD_aA
unN8leCvHyM,UCaXkIU1QidjPwiAYu6GcHjg,er doctor explains what to do if you start showing coronavirus symptoms  all in  msnbc,MS NOW,News & Politics,none,423006,3141,0,850,2020-03-13T01:54:23Z,"Health,Global Health,Coronavirus,Coronavirus - Health Tips,Coronavirus - Culture,All In,Chris Hayes,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,US news,politics,elections,chris hayes msnbc,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,coronavirus update,coronavirus us,coronavirus news",PT5M1S,hd,True,https://i.ytimg.com/vi/unN8leCvHyM/default.jpg,https://www.youtube.com/watch?v=unN8leCvHyM
nhcYyVWWeR0,UCaXkIU1QidjPwiAYu6GcHjg,lady gaga announces coronavirus benefit concert  morning joe  msnbc,MS NOW,News & Politics,none,140564,1344,0,293,2020-04-09T14:59:47Z,"News,Society,Media,Culture,Health,Best of last night,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus latest news,cdc,quarantine,symptoms,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,covid-19 news,covid-19 outbreak,corona,Lady Gaga,Coronavirus Benefit Concert,Benefit Concert,WHO,Global Citizen,U.N. Foundation,COVID-19 Response Fund,Ginny Rometty,Kirk Tanner,one world: together at home",PT11M30S,hd,True,https://i.ytimg.com/vi/nhcYyVWWeR0/default.jpg,https://www.youtube.com/watch?v=nhcYyVWWeR0
YJ0kpE9zXjo,UCaXkIU1QidjPwiAYu6GcHjg,how combating coronavirus myths can save your life  the beat with ari  msnbc,MS NOW,News & Politics,none,231850,2279,0,402,2020-04-03T01:47:29Z,"Media,Culture,Health,White House,Science,Coronavirus,msnbc,Flint,Environment,MSNBC,news,breaking news,us news,world news,politics,current events,top stories,pop culture,liberal,MSNBC live,NBC News,business,health,progressive,The Beat with Ari Melber,Ari Melber,ari melber msnbc,msnbc live,ari melber live",PT11M3S,hd,True,https://i.ytimg.com/vi/YJ0kpE9zXjo/default.jpg,https://www.youtube.com/watch?v=YJ0kpE9zXjo
AjkeiY8MdEY,UCaXkIU1QidjPwiAYu6GcHjg,the mental health impact of the coronavirus  morning joe  msnbc,MS NOW,News & Politics,none,31552,432,0,122,2020-12-18T17:29:50Z,"Health,Politics,Economy,Donald Trump,Best of last night,Coronavirus,Morning Joe,Joe Scarborough,Mika Brzezinski,Willie Geist,MSNBC,MSNBC news,MSNBC live,MSNBC TV,news,breaking news,current events,morning joe full,morning joe today,coronavirus update,coronavirus us,coronavirus latest news,COVID-19,coronavirus pandemic,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,Dr. Dave Campbell,Mental Health Impact,Mental Health Crisis",PT5M33S,hd,True,https://i.ytimg.com/vi/AjkeiY8MdEY/default.jpg,https://www.youtube.com/watch?v=AjkeiY8MdEY
z43onGU9ul4,UCaXkIU1QidjPwiAYu6GcHjg,dr fauci people weaponizing lies about the coronavirus are killing people,MS NOW,News & Politics,none,30993,571,0,930,2021-11-24T01:45:03Z,"dr fauci,fauci,anthony fauci,covid vaccines,vaccine,misinformation,anti vaxx,anti vaccine,covid,the beat with ari melber,ari melber,msnbc,us news,news",PT9M55S,hd,False,https://i.ytimg.com/vi/z43onGU9ul4/default.jpg,https://www.youtube.com/watch?v=z43onGU9ul4
sBmQam6kY0Q,UCaXkIU1QidjPwiAYu6GcHjg,racial and wealth disparities laid bare by coronavirus pandemic  msnbc,MS NOW,News & Politics,none,22470,319,0,81,2020-04-24T05:59:48Z,"Race,National Security,Health,Healthcare,Economy,Best of last night,Global Health,Poverty,Science,Wealth,Coronavirus,msnbc,NBC News,nbc,news,breaking news,us news,world news,politics,current events,top stories,pop culture,political news,msnbc live,Racial And Wealth Disparities,Coronavirus Pandemic,Dr. Vin Gupta,racial and wealth,covid-19,us news 2020,us news today,coronavirus outbreak 2020,coronavirus outbreak in usa,covid-19 news,covid-19 updates",PT2M41S,hd,True,https://i.ytimg.com/vi/sBmQam6kY0Q/default.jpg,https://www.youtube.com/watch?v=sBmQam6kY0Q
-2h2bQYO-0E,UCaXkIU1QidjPwiAYu6GcHjg,coronavirus pandemic cases continue to sweep across us  morning joe  msnbc,MS NOW,News & Politics,none,98532,1108,0,259,2020-07-21T12:59:48Z,"Politics,Russia,Donald Trump,Congress,Homeland Security,Campaign Finance,Joe Biden,Best of last night,2020 Elections,Decision 2020,Coronavirus,Morning Joe,coronavirus update,coronavirus us,coronavirus news,coronavirus symptoms,cdc,quarantine,symptoms,social distancing,virus protection,outbreak,coronavirus outbreak,COVID-19,pandemic,coronavirus pandemic,coronavirus prevention,coronavirus explained,covid-19 news,covid-19 updates,covid-19 outbreak,corona",PT8M46S,hd,False,https://i.ytimg.com/vi/-2h2bQYO-0E/default.jpg,https://www.youtube.com/watch?v=-2h2bQYO-0E
